Iteration,film = A_Probability,film = B_Probability,film = C_Probability
944,0.6669342488334034,0.33295725878852256,1.0849237807415348E-4
945,0.6602649063450693,0.3396276862006373,1.0740745429341194E-4
946,0.6636622572816187,0.33623140933863094,1.0633337975047782E-4
947,0.6670256347088025,0.3328690952452446,1.0527004595297305E-4
948,0.6603553783617144,0.33954040429279214,1.0421734549344331E-4
949,0.6637518245780972,0.33614500024986416,1.0317517203850885E-4
950,0.6671143063323164,0.33278355024736556,1.0214342031812377E-4
951,0.6704431632689932,0.3294557147448919,1.0112198611494253E-4
952,0.6737387316363033,0.32616115759744296,1.0011076625379311E-4
953,0.6670013443199402,0.33289954602146854,9.910965859125518E-5
954,0.6670013443199402,0.33289954602146854,9.910965859125518E-5
955,0.6703313308767408,0.32957055056125384,9.811856200534263E-5
956,0.6736280175679734,0.3262748450556413,9.71373763852892E-5
957,0.6668917373922937,0.3330120966050849,9.616600262143631E-5
958,0.6702228200183707,0.32968197563903406,9.520434259522195E-5
959,0.663520591818187,0.3363851558826437,9.425229916926973E-5
960,0.6568853859000051,0.3430213043238173,9.330977617757703E-5
961,0.660316532041005,0.3395910912805791,9.237667841580126E-5
962,0.653713366720595,0.34619518036777336,9.145291163164325E-5
963,0.647176233053389,0.3527332285640956,9.053838251532682E-5
964,0.6407044707228552,0.35920589627845473,8.963299869017357E-5
965,0.6442974260156266,0.35561383731567014,8.873666870327182E-5
966,0.6478544517554703,0.35205769894251343,8.78493020162391E-5
967,0.6413759072379156,0.3585371219530883,8.697080899607671E-5
968,0.6449621481655364,0.3549517507335574,8.610110090611595E-5
969,0.6485125266838812,0.3514022332262219,8.524008989705481E-5
970,0.6420274014170423,0.35788821089395967,8.438768899808426E-5
971,0.6356071274028718,0.3643093287850201,8.354381210810342E-5
972,0.6292510561288431,0.37066623549716987,8.270837398702239E-5
973,0.6329585455675547,0.3669595731421982,8.188129024715217E-5
974,0.6366289601118792,0.3632899774107762,8.106247734468065E-5
975,0.6402626705107604,0.35965707763666843,8.025185257123384E-5
976,0.6438600438056528,0.3560605068603018,7.94493340455215E-5
977,0.6374214433675962,0.3624999017916988,7.865484070506628E-5
978,0.6310472289339203,0.36887490277378177,7.786829229801562E-5
979,0.634736756644581,0.3651861537460439,7.708960937503545E-5
980,0.6283893890781352,0.3715342922085835,7.631871328128511E-5
981,0.6221054951873539,0.3778189492864977,7.555552614847226E-5
982,0.6221054951873539,0.3778189492864977,7.555552614847226E-5
983,0.6258844402354804,0.3740407597936327,7.479997088698753E-5
984,0.6296255958331255,0.37030035219569635,7.405197117811765E-5
985,0.6333293398747942,0.3665973486737394,7.331145146633647E-5
986,0.6369960464760464,0.362931375187002,7.257833695167312E-5
987,0.6406260860112859,0.359302061435132,7.185255358215638E-5
988,0.644219825151173,0.3557090408207807,7.113402804633481E-5
989,0.6477776268996612,0.35215195041257286,7.042268776587145E-5
990,0.6512998506306646,0.34863043090844714,6.971846088821274E-5
991,0.644786852124358,0.3551441265993627,6.90212762793306E-5
992,0.6483389836031145,0.35159268533336907,6.83310635165373E-5
993,0.6518555937670834,0.3480767584800354,6.764775288137194E-5
994,0.6518555937670834,0.3480767584800354,6.764775288137194E-5
995,0.6553370378294125,0.344595990895235,6.697127535255821E-5
996,0.6553370378294125,0.344595990895235,6.697127535255821E-5
997,0.6587836674511184,0.34115003098628266,6.630156259903263E-5
998,0.6621958307766072,0.33773853067641985,6.56385469730423E-5
999,0.655573872468841,0.3443611453696556,6.498216150331186E-5
